Date,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AEP,AXP,AIG,AMT,AWK,AMP,AME,AMGN,APH,ADI,ANSS,AON,APA,APO,AAPL,AMAT,APTV,ACGL,ADM,ANET,AJG,AIZ,T,ATO,ADSK,ADP,AZO,AVB,AVY,AXON,BKR,BALL,BAC,BAX,BDX,BBY,TECH,BIIB,BLK,BX,BK,BA,BKNG,BWA,BSX,BMY,AVGO,BR,BRO,BLDR,BG,BXP,CHRW,CDNS,CZR,CPT,CPB,COF,CAH,KMX,CCL,CAT,CBOE,CBRE,CDW,CE,COR,CNC,CNP,CF,CRL,SCHW
31/10/2017,146.7224121,52.10125732,47.76055527,65.72715759,128.3124084,175.1600037,10.98999977,8.304224968,35.15682983,64.44579315,133.9579468,52.25,128.4803772,97.98571014,238.9799957,76.62843323,34.42866516,79.32364655,51.46543503,50.65001297,37.58997345,55.26399994,8.652006149,50.42002106,56.97903061,86.41990662,53.33955002,120.5467834,76.37031555,134.6081848,64.29418945,139.7134399,20.26894188,79.60267639,136.7100067,134.6053619,35.03450775,23.68009377,39.58087158,51.83814621,81.59008789,31.58250999,32.88141632,12.49312496,56.73010254,86.89221191,14.66168976,72.83546448,124.9599991,99.80144501,589.5,141.7393341,93.73718262,22.96999931,25.36422729,39.82017517,23.1239872,56.97048569,183.9988251,43.72947311,31.5192337,311.6600037,391.3800964,24.61956596,41.93720245,244.5385437,1895.156494,41.44327545,28.13999939,48.12537384,20.93550491,76.04572296,23.52278328,18.02000046,54.84833145,88.48377991,65.79457092,43.15999985,25.70000076,71.78861237,37.47597504,80.68048859,49.1235199,75.09999847,60.69861221,115.3174667,102.1742096,39.31999969,64.17904663,89.56503296,69.0322876,46.83499908,23.36977005,31.34224892,116.2900009,40.51834488
30/11/2017,155.7585144,55.81524658,49.64526749,70.58479309,133.4049072,181.4700012,10.89000034,8.265163422,36.92527008,65.59205627,136.9912109,55.77999878,122.4890747,100.4361343,260.8800049,77.31764984,35.90099716,87.08014679,51.62136459,50.88765717,39.70302582,58.83750153,8.113500595,52.02233124,59.93678665,88.40126801,49.50069046,120.7649689,80.04525757,141.0902405,69.24794006,141.0217438,21.1053257,75.47410583,148.1900024,131.5928192,35.42406464,23.79457092,40.38349915,48.55855179,86.19009399,30.01352692,32.345047,14.56999969,59.31786728,87.58052063,15.85118008,77.47332001,109.6999969,98.25622559,686.7600098,141.7393341,100.7561951,24.87999916,24.13117409,37.11274338,23.88385201,58.04967499,201.2285461,46.56510162,32.49863434,322.1700134,416.6169434,23.45846939,44.61890411,263.7884216,1724.42041,43.90618515,26.28000069,49.31953049,22.0484848,79.88695526,24.18826103,20.39999962,53.73372269,91.55054474,72.59772491,43.90999985,30.60000038,71.82006073,39.00284958,80.89015198,46.97287369,68.91000366,60.41869736,119.8605423,112.0488892,43.36000061,64.39183044,92.08083344,76.45426178,51.04499817,23.923563,31.17162132,104.1999969,44.16744614
31/12/2017,150.7809143,53.93185425,50.26177216,70.43185425,137.9836273,175.2400055,10.27999973,8.460467339,36.9842453,63.5820961,138.6652985,65.04000092,116.9129791,103.9393082,222.1900024,73.25248718,33.91136932,88.81900024,52.4797554,52.13267899,42.17518616,58.4734993,8.472504616,48.32764053,56.80213547,89.84883118,49.45057678,120.3054123,79.98406219,146.483902,69.12502289,139.6088257,20.49897003,78.03342438,147.5899963,125.7555618,35.75434113,25.43610001,39.76781082,47.04023361,83.33454132,28.77101898,32.50726318,14.72375011,57.0201149,87.55446625,16.94046211,72.10081482,104.8300018,101.1494675,711.3699951,140.5746918,101.8185806,26.5,25.68147659,35.1971283,25.02844429,57.26127243,189.4003906,53.7812233,31.2444973,318.5700073,429.1650696,23.68033409,43.90161133,281.0471497,1722.467773,40.28676987,24.79000092,47.82878876,20.51451492,80.49855042,24.28737068,21.79000092,53.87025452,95.53797913,75.04439545,41.81999969,33.15000153,73.02524567,38.06140137,87.55480194,48.98776627,64.12999725,61.09063721,133.8124542,113.1019363,43.31000137,63.91356659,91.94345093,82.76385498,50.43999863,22.60821152,35.38939667,109.4499969,46.50300217
31/01/2018,160.4734344,58.93110275,55.00633621,82.31369781,144.8426514,199.7599945,13.73999977,9.133013725,37.16122055,69.71530151,142.290802,66.98999786,102.0120316,103.2309418,262,79.2831955,31.9058609,83.78049469,58.89749146,58.28756714,41.54323196,72.54450226,8.4366045,46.39419937,53.10386658,90.24755859,53.05271149,124.5469131,72.71039581,145.8182526,72.77825165,149.3629913,21.65933609,80.53141785,161.6499939,133.7625732,38.203022,27.16882324,39.34482193,49.34991837,93.20736694,28.82490349,34.83500671,17.23875046,61.56155396,79.42763519,16.60477448,69.59085846,115.6200027,106.7079697,765.4400024,134.263443,108.7506866,26.45999908,26.09543419,35.59699249,27.13110352,63.80769348,214.9533997,57.38653183,33.83473969,347.8099976,469.3405151,27.03049088,46.40927124,337.7120667,1895.245972,44.36354828,27.95999908,49.17963028,19.80621338,85.67966461,24.76877785,21.42000008,63.78820801,90.89443207,77.04074097,44.86000061,34.54999924,68.66244507,37.09986115,91.40589905,57.39893341,71.37000275,65.91382599,138.8696899,121.9983139,45.68999863,68.7882309,92.8707962,89.8396225,53.61999893,22.46471596,35.30619812,105.4400024,48.28635788
28/02/2018,151.7602692,56.64550018,53.38694763,84.96163177,145.1220856,209.1300049,12.10999966,8.587873459,37.6661911,65.12014771,135.884903,67.45999908,91.80991364,96.55317688,262.519989,77.44177246,31.0229435,78.25844574,54.99663162,55.03873825,37.17865372,75.62249756,8.127784729,44.48535156,51.12501144,88.53159332,47.59141541,117.4889755,69.7467804,135.9238739,72.24407196,148.6478271,21.33714104,79.01509094,159.9400024,132.0220032,29.07584953,25.42022705,42.02754974,53.09034729,89.92599487,27.96909523,33.93835831,16.85874939,62.27340317,74.68556976,16.09488106,67.97549438,117.4700012,99.53542328,664.7199707,122.9329681,104.7350311,34.83000183,21.54781151,37.24303818,27.21589088,60.05168915,196.4433594,56.89955521,34.16548538,288.9899902,459.0062866,25.79133415,46.67937851,346.8874512,2016.163818,38.83359146,27.26000023,52.00785828,19.68084335,89.20781708,24.91550446,19.18000031,60.94944382,87.33830261,78.6411972,38.77000046,34.09999847,63.22878265,34.31040573,86.48088074,55.33611298,61.91999817,61.98859024,131.9168091,101.6819,46.75,67.27519226,86.99079132,86.10969543,50.70999908,21.79017639,34.56940842,106.6100006,48.08909988
31/03/2018,141.4564819,56.11602783,53.02413177,69.42607117,138.3531494,216.0800018,10.05000019,8.982902527,37.08983994,63.51564026,135.3386536,70.98000336,85.05625916,100.1414108,251.1300049,78.7202301,32.79682159,80.81680298,51.66968918,51.4047966,37.20034027,72.36699677,7.864418507,46.78804016,53.4715538,84.69104767,45.42770386,122.5568619,72.1812439,128.53862,72.59342194,137.8977509,20.15070915,80.28964233,156.6900024,132.0313721,32.76247787,22.95570755,39.58781433,51.26504517,83.66376495,27.12913513,35.45055008,15.95625019,62.30059052,79.87610626,15.80668259,71.14243317,125.5800018,98.48597717,648.6900024,130.7798767,94.55685425,39.31000137,22.66601944,37.01929474,25.52234459,57.75192642,192.3948517,55.33063889,36.51023102,273.8200073,454.9684448,24.23625755,42.17760086,314.0097656,2062.106201,39.74350739,27.31999969,49.69028473,19.09334946,97.8110733,24.08246422,19.84000015,59.74547577,91.13763428,79.32688141,36.77000046,33,67.40518951,34.51760864,84.6175766,50.48796463,61.93999863,60.75640869,125.7317734,104.0831604,47.22000122,64.85834503,86.43016815,78.01091003,53.43500137,22.07212067,31.62714767,106.7399979,47.36351013
30/04/2018,125.2629395,54.29531097,51.68773651,71.55327606,137.4827118,221.6000061,10.88000011,9.773459435,38.62395477,62.55365753,138.1129761,71.65000153,88.92662811,99.88487244,249.8500061,71.2349472,34.74597168,83.3913269,50.74504471,50.68438721,33.49343109,78.3065033,7.937575817,48.43219376,54.5551796,89.9940033,46.74664307,115.5899582,76.0921936,121.8223343,66.69768524,141.1332855,19.58453178,76.9592514,161.6600037,134.4176025,35.07409668,22.3512001,38.99320602,45.7891655,83.27976227,25.39849854,37.09352493,16.53437424,63.44270325,81.10819244,14.7731781,73.38041687,125.9000015,102.4781799,624.5200195,129.618866,93.27534485,41.97999954,29.4731636,37.37353897,25.46277046,61.71216583,205.8633423,60.50083542,36.47880554,273.6000061,437.9862976,23.74140358,44.81115723,319.4494934,2158.858398,38.7228241,28.71999931,41.2159996,18.58856773,95.59962463,25.77694702,18.22999954,58.36375809,89.79888916,77.90473175,40.06000137,40.5,68.38207245,32.76633453,80.02549744,51.68815231,62.5,58.42176056,123.7754135,97.4058075,45.31000137,65.76234436,94.18499756,81.96527863,54.29000092,20.40462875,32.52407455,104.1900024,50.50172043
31/05/2018,127.9622421,55.81752396,54.71092606,73.32450867,141.6108398,249.2799988,13.72999954,10.1806879,38.40998077,58.91879654,137.36409,75.37999725,85.72577667,100.1654663,331.9500122,70.54271698,33.50821304,80.08240509,54.80134583,54.05527496,33.27257538,81.48100281,7.623000622,48.90313339,53.46554184,89.58391571,44.06705093,117.293808,73.47052765,121.2796631,69.78411102,146.4123535,20.33787537,85.61994171,162.8000031,131.9645844,34.26041794,24.58389282,44.26213837,46.99950409,96.22810364,24.86599541,36.00826263,15.72249985,60.4498024,82.04428101,14.60150528,75.77005768,129.1000061,112.8405685,649.3200073,131.6386719,93.47112274,63.68000031,28.37491989,34.5379982,24.81484032,63.06872559,196.7363586,53.95507813,36.41391754,293.9599915,448.6776733,24.49315071,45.008461,338.9450073,2090.385742,38.72931671,30.38999939,41.60340881,20.42377281,102.9472733,26.36943245,19.57999992,56.56634521,90.0651474,74.02755737,42.45000076,45.20000076,70.46398163,27.02940941,83.37019348,41.95785904,68.91999817,58.14863968,130.2488556,89.48468781,46.18999863,74.03705597,97.86849976,74.65380859,58.58000183,21.27603722,34.74949646,107.5199966,50.53333664
30/06/2018,127.6312866,52.34827805,54.23077774,68.6629715,148.7486572,243.8099976,14.98999977,10.70768929,36.6710434,58.84268188,133.4712067,73.23000336,86.823349,101.9272156,342.1400146,71.58692169,34.23630905,78.18911743,56.25556946,55.58279037,34.3176384,84.98999786,7.6815238,50.69107056,54.48841476,89.31049347,44.52016068,122.8933334,75.45000458,122.3732452,69.08116913,150.4635162,20.44089508,84.90898895,174.1799927,129.41716,40.04186249,25.0155983,43.84526825,42.75121689,90.43466949,25.16077423,37.74608612,16.09312439,59.5377655,90.95623016,14.50662804,76.55994415,131.0899963,117.0094147,670.9299927,137.883255,91.30989075,63.18000031,27.09522057,33.22937012,24.08851624,65.73963165,213.3818665,59.31975555,35.83981705,290.2399902,421.3942871,24.677248,44.33436203,322.9198608,2009.27478,34.26726532,32.70000076,43.75395203,19.92334557,102.9598694,26.32196808,18.29000092,56.69646835,93.36600494,71.18557739,43.31000137,39.09999847,73.59427643,32.57350159,81.50765991,39.7071991,72.87000275,53.50832748,116.3245621,95.45583344,47.74000168,74.72148132,96.25640869,77.4985199,61.60499954,22.56252861,37.50311279,112.2600021,46.42670822
31/07/2018,137.7525635,52.84545135,58.53847504,69.0497818,144.8751221,244.6799927,18.32999992,10.66776276,39.67154694,62.9908905,140.7049103,75.26000214,86.7036972,102.9532013,356.6499939,75.45497131,35.03548431,81.48735809,61.13936234,60.64509583,35.45975494,88.87200165,8.12046814,51.69906235,55.97553253,91.02133179,46.35907364,126.3626785,77.9862442,127.4385605,74.4805069,160.2123718,21.93262863,85.1037674,168.8800049,135.8154755,39.62181854,27.86488152,45.0722084,45.00957108,96.79065704,29.05945778,39.74745178,15.98312473,65.07382202,96.94146729,14.74201107,78.02934265,128.4400024,117.7508698,705.5300293,141.861969,102.5604401,67.93000031,28.36671638,36.42613983,26.38712692,64.50212097,223.0106049,59.6776619,38.91387177,334.3699951,424.5354614,27.22537231,44.18785095,342.9296875,2010.890625,36.53799057,33.61000061,46.78631973,18.20969391,101.0634842,27.77429199,17.93000031,56.22473907,93.44789124,78.47769928,44.09000015,42.84999847,74.77333069,33.13627243,83.65401459,40.61795425,74.68000031,55.31031036,124.051239,89.09028625,49.79999924,77.77359009,102.8539963,74.37203979,65.16500092,23.18949699,37.51999664,124.3000031,46.39038467
31/08/2018,137.7615204,51.5582695,59.69960022,71.8572998,153.7314911,263.5100098,25.17000008,10.85234928,39.63612747,64.42162323,142.5218964,75.13999939,87.91864777,103.6883316,386.4899902,80.7110672,34.92948914,86.55210114,61.36753845,60.69143295,35.36305237,100.635498,7.557156563,52.6737442,56.93746567,96.92967987,44.64611816,127.1128006,77.75144958,124.9951477,73.67635345,163.9782104,22.18358612,87.92398071,185.9799957,138.102417,37.75270844,27.44871712,54.10566711,40.00004196,86.8618927,29.06896782,41.79030991,18.68625069,65.79431152,90.85414124,14.72817802,78.74968719,154.3500061,128.0090179,766.8800049,147.0278778,94.06439209,68.26000214,27.18682289,39.23995209,26.42985916,66.3820343,233.2539063,63.28075409,46.63468552,353.4899902,404.5229187,28.77688026,43.09700394,331.5568848,1934.398682,34.88480759,35.56000137,48.21977234,17.98471451,120.8861694,29.0062294,15.61999989,53.2667923,97.11047363,81.75364685,47.04000092,48.04999924,76.76803589,31.96151733,88.25322723,42.43946457,78.05000305,57.87879944,119.7810669,93.02972412,48.81000137,81.18132019,101.7393341,82.1296463,73.23999786,22.85352516,44.15365982,123.5100021,46.26416397
30/09/2018,137.6243286,47.3771553,65.52308655,70.8091507,154.7589874,269.9500122,30.88999939,11.28773212,40.34758377,67.28310394,144.1139221,73.15000153,92.15000916,102.398056,391.2200012,84.00854492,34.70934677,84.94275665,60.1360054,59.45985413,36.91027451,100.1500015,7.448607445,53.03398132,56.26275635,97.39611053,44.97816467,124.5400238,78.14227295,130.0139618,75.87742615,170.116806,22.10466003,82.24028015,186.6799927,145.9013214,41.0602684,27.4646225,53.65643311,35.93680573,82.80551147,28.34628487,41.68250656,16.61624908,68.27272797,95.38712311,15.48441219,80.18413544,156.1100006,132.0388641,775.7000122,146.5198975,97.38083649,68.43000031,27.89598083,41.21695328,25.2954216,68.8098526,233.1578522,63.48614883,49.53222275,353.3099976,400.6175842,29.68907356,42.1383667,359.7129822,1966.563599,34.09578323,38.5,49.43820953,20.41129494,118.4497681,28.14023018,14.68000031,56.32442474,92.35432434,83.71806335,45.31999969,48.59999847,76.19898987,29.67681694,84.54816437,44.30137253,74.66999817,60.02489471,131.5478058,88.56282043,44.09999847,82.4422226,99.27487183,84.18357849,72.38999939,22.73839188,46.26997375,134.5399933,44.77029419
31/10/2018,124.2675095,40.62890244,61.82844543,58.90739441,144.630188,245.7599945,18.20999908,11.85939789,36.91884995,61.92941284,133.1576691,72.25,91.63284302,99.50009155,221.1999969,79.5191803,35.31478882,82.37813568,54.33204269,53.64574814,39.80506516,79.90049744,6.737435341,54.17485809,58.23131561,94.29631805,34.88257217,133.5484161,78.6397171,112.0342331,64.33085632,158.2170715,21.04198265,74.45741272,149.5500031,148.5527802,32.7782402,23.38666153,52.02112198,30.57185936,75.79812622,26.97699165,39.17842102,14.39687538,67.87833405,85.89702606,14.42716599,79.47544098,129.25,126.272171,733.4699707,141.8529053,81.53567505,61.72000122,22.0083847,41.97589111,23.61249542,55.79587936,205.9114227,56.12633896,40.70130539,304.269989,349.6957703,25.73249435,39.35608292,343.2313232,1858.105103,31.40988922,36.13999939,40.50679398,18.48870659,104.9754791,26.89537811,12.38000011,50.66000748,90.60614014,76.11742401,44.56999969,36.5,73.5116272,30.59261703,79.53388214,41.51203537,67.91000366,52.74886703,105.3255615,104.1508255,40.29000092,83.45282745,84.89398956,80.33132172,65.16000366,22.21208,40.82196045,121.8199997,42.11961365
30/11/2018,136.7294769,42.27976227,66.41133118,71.33206177,150.9615479,250.8899994,21.29999924,12.59959221,39.43351364,69.15563202,138.7824402,68.75,88.95461273,101.3479614,229.8899994,84.95465851,37.2949791,77.15637207,55.28209686,54.52558517,33.55645752,84.50849915,7.381235123,57.56394958,62.26329803,103.0531158,36.53841782,140.9882507,85.18131256,115.0418167,70.42060852,172.0980377,20.67521477,82.20042419,162.0200043,157.0466614,30.43878555,22.7811718,42.59502411,34.85788345,70.96205902,27.21471596,38.4405632,14.90499973,70.68479919,86.45212555,14.69050217,82.12812805,144.5,129.1993561,809.0700073,154.1390686,86.64064026,43.47000122,18.96466255,46.1072197,24.38527489,61.35852051,225.7879333,51.67047501,39.24274826,333.7200012,363.796814,26.82190895,42.66555786,336.9455872,1875.253052,31.68217278,37.66999817,42.84712219,19.64026642,95.03808594,27.6970787,13.52999973,47.18241882,98.43926239,78.93880463,45.04000092,43.97999954,77.49382782,32.05641937,80.22676849,44.98231506,66.06999969,57.22711563,117.783699,99.90704346,43.68000031,86.22159576,88.38814545,81.51863098,71.125,23.26362038,36.07685852,134.8500061,40.91740799
31/12/2018,125.3002777,38.10353088,64.86873627,69.75819397,129.3890228,226.2400055,18.45999908,11.76179314,39.27832413,64.64099884,139.0266876,61.08000183,71.4462204,94.61153412,209.4299927,74.1133194,34.71498489,71.48144531,52.0592804,51.59511185,30.72788811,75.09850311,6.962017536,55.09019852,59.86056519,87.49463654,33.58079529,136.3340149,81.03874969,92.53884888,65.05178833,160.8755188,19.10010338,76.75434875,142.9400024,138.2611389,22.74460793,19.83150101,37.62425613,30.61285019,60.76680756,25.40800858,34.22229004,13.16874981,67.9601059,79.51746368,13.42083549,79.59570313,128.6100006,115.5681,838.3400269,141.9807739,81.17460632,43.75,17.86767387,43.16859436,21.27503204,58.91492844,201.9285583,42.68381119,35.18281555,300.9200134,336.462677,23.70474625,39.13988876,313.3722534,1707.282471,27.8079567,35.34000015,41.66093826,21.25754929,86.82347107,26.30364227,10.90999985,44.18132782,85.16416931,72.32015991,43.47999954,36.20999908,72.3105545,26.97810173,67.62199402,36.98455429,62.72999954,46.79543304,110.3174896,90.81867218,40.04000092,75.40205383,78.79008484,68.22258759,57.65000153,23.44634056,37.20558929,113.1800003,37.93082428
31/01/2019,131.7185364,42.90530777,65.75519562,61.49885178,140.8956146,247.8200073,24.40999985,13.44472313,41.12327194,72.87202454,142.7966309,65.09999847,74.83914185,108.1333237,248.9499969,79.83149719,36.8429451,76.01447296,56.09116364,55.61865616,30.70300102,85.93650055,7.2539711,58.56130219,63.36857224,94.65457916,36.83576965,148.9599304,85.41342926,112.2489014,70.04837036,154.6279449,20.72674561,88.40657043,164.3500061,148.9860535,28.66338348,23.66203308,39.69937515,36.5409317,78.09773254,27.9088726,37.50502777,13.42374992,68.89144897,85.6964035,14.44748783,83.81069183,147.1999969,123.2538757,847.3400269,157.3739319,94.3859024,51.00999832,19.58794975,49.08338547,24.58198929,64.88519287,223.5624542,47.74525833,42.41290283,333.7799988,355.5291138,26.79805183,43.73339081,374.7057495,1816.702271,32.73878479,38.15000153,39.88093948,22.42542267,90.95494843,25.92187119,13.22000027,45.52893066,99.78321075,74.62502289,48.02999878,46.61999893,79.61959839,29.27760887,72.09492493,41.43763351,58.77999878,54.65479279,116.3483124,86.58547211,45.75,77.46733093,83.86060333,76.44780731,65.28500366,25.68050957,37.32529831,123.1900024,42.71669769
28/02/2019,137.3238525,46.55397797,69.93584442,60.69459152,148.0802917,262.5,23.53000069,14.13377762,42.59812546,76.12038422,157.3811493,69.66000366,84.62858582,111.565094,258.9700012,83.64362335,38.00283051,82.08231354,56.12404251,55.79552078,32.60676575,81.99150085,8.010062218,60.16596603,65.54890442,99.29975891,36.810215,151.8126068,91.15823364,117.5235825,76.46708679,158.2969208,22.1530056,96.14017487,177.2599945,163.5765991,28.97778702,24.12737846,41.47698212,36.03237534,82.25608063,31.06585312,35.79691696,17.828125,74.42508698,92.12728119,14.95694542,85.30981445,163.0099945,134.8794556,938.9699707,158.7688293,97.63000488,53.83000183,22.0919323,51.52335358,25.23688126,67.05994415,222.9620056,55.48250961,47.21886826,328.0100098,379.6318359,27.00541115,43.86711884,429.6554565,1682.12561,32.64077377,40.11999893,41.73078918,23.01981354,91.33379364,28.35107803,13.93000031,44.30236053,100.403717,78.1636734,57.25,48.20999908,80.55583954,29.76515579,75.1501236,45.06145096,62.09999847,55.29544449,120.0005875,89.33041382,49.75999832,87.61933136,90.06777954,76.73868561,60.88999939,25.26583099,36.34109116,142.1699982,42.17882919
31/03/2019,137.5820618,47.8000679,72.02616119,61.72864532,161.5137787,266.4899902,25.52000046,14.83103466,43.34363174,77.02110291,166.8945313,71.70999908,76.32374573,117.8409576,284.3299866,84.59577942,39.04672623,81.90836334,58.63195801,58.45546341,36.23920441,89.03749847,8.209379196,62.52615356,67.64904785,100.7375565,36.96101761,169.8336487,93.52645111,114.3719025,79.86235809,158.2136688,22.31760216,94.62112427,182.7100067,162.7851105,30.2703495,23.26273918,45.50131226,37.27293396,78.67326355,30.73303986,36.32756805,19.65374947,72.40409851,84.89950562,15.07229424,88.83095551,155.8200073,141.5265808,1024.119995,164.993515,102.5998077,54.40999985,23.21411133,54.42024994,23.94379616,72.96457672,224.4998779,57.68234253,48.35124588,236.3800049,368.8391113,28.28329849,42.15355682,372.4865417,1729.574707,30.87249947,38.38000107,38.53998947,25.3636055,93.97528076,28.24579048,13.34000015,44.29401398,102.0367813,75.23189545,63.50999832,46.68999863,84.01863861,31.50875664,73.45074463,40.32900238,69.80000305,48.55583191,118.38414,88.89266968,49.45000076,89.93371582,86.82749176,73.25640869,53.09999847,25.73527336,35.20434952,145.25,39.19945145
30/04/2019,125.4845505,47.31388855,71.97715759,61.61574936,169.0040436,289.25,27.62999916,14.15617085,43.67303467,75.37343597,179.8556061,80.05999756,69.88117981,117.7004395,324.6799927,92.54148865,39.42751312,86.15250397,59.73147202,59.21124649,34.28305054,96.3259964,8.491382599,61.86305237,69.10299683,108.4288101,40.8322258,169.0904083,97.05188751,131.0410614,84.86760712,149.3360901,23.52752876,104.4814377,195.8000031,172.2117157,28.93836212,26.91890335,48.06921387,41.41750336,84.81945801,32.12134933,37.56571198,19.51812553,77.52151489,84.98000336,15.19686413,88.32176971,178.2100067,145.6463928,1028.310059,165.1578827,100.4661026,63.5,20.11554527,56.37659836,26.5386467,68.46879578,216.4180756,60.40167236,49.82211685,229.2400055,418.7834167,32.21166992,41.75072098,368.8438721,1838.687378,33.57315445,37.11999893,37.83692551,26.85568428,107.0623856,30.38982773,13.77999973,43.74316025,104.8872299,70.05154419,69.37999725,49.36999893,83.31503296,32.25741577,83.46717834,40.79803085,77.86000061,52.51918793,122.5563889,94.63938904,52.06999969,98.54727173,95.54363251,68.87136841,51.56000137,25.98675156,38.56289291,140.4700012,41.96798706
31/05/2019,106.6839523,36.45069885,68.87406921,59.5357666,164.7482147,270.8999939,27.40999985,13.06468964,44.70196533,64.37950134,177.9328766,75.36000061,58.93257141,121.0234222,284.3500061,90.50844574,39.61949921,83.49893188,55.12516785,54.98393631,30.95759773,88.75350189,8.60717392,62.34761047,70.1245575,106.0980072,43.83649063,180.7527008,101.8638382,124.2340012,78.82280731,140.0214691,20.55941582,87.32681274,179.5,172.1448059,22.92382813,24.56253433,42.09840012,36.54728317,63.55745316,32.7394371,32.55622482,15.28687477,78.0592041,89.95545197,15.01033497,88.30426025,160.9100037,141.8632355,1027.109985,166.867569,94.4826355,66.77999878,18.07179451,57.88262939,23.08462906,65.90232086,209.8556366,50.87184525,48.3060379,219.2899933,358.6465149,30.89740944,35.89083481,335.5255737,1641.664307,28.64990234,38.40999985,36.97310257,21.22476387,113.1709442,30.29219627,14.07999992,44.05636978,99.71222687,68.86670685,63.56999969,49.16999817,85.55828857,30.27311134,77.55307007,35.23656464,78.27999878,49.475811,105.3183212,101.3869629,45.70000076,92.12163544,84.0667038,72.09887695,57.75,24.07356453,34.90977478,125.4499969,38.29381561
30/06/2019,115.7595901,42.44480515,76.08444977,56.43907166,170.9470062,294.6499939,30.37000084,13.85849285,47.76051331,71.69596863,198.8742371,80.13999939,65.88793945,117.4715347,273.7000122,103.3654556,40.97188187,88.90174866,53.94444656,53.852005,30.34918404,94.6815033,8.869634628,64.25434113,71.66349792,114.1726074,46.01147842,177.7763977,104.5496674,130.4622955,87.58095551,154.7879944,22.72798538,102.0138168,204.8200073,184.4866028,25.47384834,28.6465435,47.59305954,42.42280579,80.22093964,35.25931931,34.66320801,16.22624969,81.60179901,95.73293304,16.44853973,91.56580353,162.8999939,147.1829529,1099.469971,168.2781067,105.6122284,64.20999908,20.7897377,65.99128723,25.30344009,73.70462036,227.2806854,57.03802109,50.85243607,233.8699951,408.125946,36.26058197,37.11829758,357.5266113,1858.234131,33.89861679,42.97999954,36.95680618,24.51254845,116.1461487,32.14409256,16.86000061,46.93785095,99.04975128,73.40183258,70.80999756,46.06999969,87.07898712,33.40797424,81.9513855,39.86089706,86.83000183,44.99119186,119.8049469,96.80054474,51.29999924,103.8754578,95.46393585,78.9513092,52.43999863,24.23439217,40.52275085,141.8999939,36.98698044
31/07/2019,116.68116,41.11217499,79.09361267,52.49320221,178.1726837,298.8599854,30.45000076,13.99509907,45.86960983,66.79218292,200.5434418,88.12999725,68.27414703,121.8593597,209.0800018,96.8110199,41.6507225,93.89366913,60.689991,60.61619949,30.16972351,93.33899689,8.182607651,64.75051117,71.5006485,115.3925247,48.35177612,184.0109253,103.4501038,130.7768707,86.39508057,156.7198944,22.10731125,106.1623688,203.1199951,181.3338318,21.70334625,27.56081772,51.22889328,46.63580704,86.98954773,36.79026413,34.90109634,17.09062576,84.24765015,102.0143204,17.04973793,94.58444214,156.1699982,148.2423706,1123.040039,172.9244232,104.8727188,70.22000122,21.43123245,67.39617157,26.76929855,75.56750488,227.993103,62.60029602,51.25732422,237.8200073,406.7171021,39.54845428,39.70741272,335.103241,1870.029297,30.52329445,42.45999908,36.51145935,24.69392967,115.6367493,34.4757309,17.18000031,49.22955704,102.0826874,72.86229706,73.91000366,45.11999893,86.5117569,34.76068878,83.46866608,38.70145798,87.76000214,45.64841843,116.6343918,102.1062164,53.00999832,110.5759048,99.88552094,80.70148468,52.09000015,24.55605125,42.99524307,134.5399933,39.77550507
31/08/2019,108.9878082,42.08005905,77.47724915,51.79981613,183.3444519,284.5100098,31.45000076,12.77813244,43.95127106,68.42806244,198.4789124,89.12999725,57.76539993,124.756752,183.1100006,90.01348114,44.0973053,89.95288849,59.31149292,59.19231415,28.03534508,88.8144989,7.580490112,65.99949646,74.77861023,111.6812515,44.9406395,200.1582031,115.2387238,116.7260895,82.84712219,176.4740753,20.73803711,99.7649231,206.5599976,186.6996002,19.17040253,32.00948334,50.38561249,45.56533813,82.76813507,37.56049347,32.63156509,14.16374969,84.50850677,111.2287674,17.65561867,96.07026672,142.8200073,151.197937,1101.689941,176.0468292,105.511795,59.97000122,18.44836998,75.95761871,24.0033741,79.35002899,229.0032043,52.06467056,46.80341721,219.75,367.4786072,41.01566315,35.59449387,359.8366394,1949.128052,26.48602676,42.72999954,39.52050781,24.06804276,117.7471771,35.47732162,19.45000076,45.41383743,98.60440063,73.52366638,68.48000336,38.50999832,90.29889679,37.83819962,78.57468414,36.50107574,83.27999878,43.07259369,105.411171,111.6421204,52.27000046,108.3609848,100.9540787,76.53868103,46.61999893,23.68230629,42.06546402,131.1999969,35.38005829
