Simulación,Start Date,End Date,Metodología,Rendimiento Anual Promedio,Desviación Estándar,Rendimiento Efectivo,Downside Risk,CAGR,Sortino ratio
552,2017-07-31,2022-07-31,XGBoost-CPO,0.2053978382754277,0.20945580509460004,1.5155116563326985,0.17359615442602203,0.20264164051196687,0.9412526378575953
552,2017-07-31,2022-07-31,EqualWeight,0.1996212050998334,0.20531470572132932,1.4539943000343443,0.17145737737829336,0.19670026044097844,0.9193025550138174
552,2017-07-31,2022-07-31,MinVar,0.17283740897268637,0.17346102593768659,1.2119805380208248,0.14090048931569155,0.17210279400509498,0.928580231396794
552,2017-07-31,2022-07-31,MaxSharpe,0.18784679207123367,0.2156303612907541,1.2880105985782024,0.1699882831460036,0.18005282564404257,0.8579814406735627
553,2015-09-01,2020-09-01,SVR-CPO,0.18492653248477345,0.2039328064403888,1.2834841217104107,0.16779575464879692,0.17947884998786612,0.8517887284092751
553,2015-09-01,2020-09-01,XGBoost-CPO,0.17598666374346902,0.273734671488845,0.9970336442030967,0.2542567631724728,0.14829219819994433,0.5269738435731613
553,2015-09-01,2020-09-01,EqualWeight,0.2049805360432894,0.21033782739753054,1.508603220648876,0.18182618158374197,0.20185922423719704,0.8963535098394341
553,2015-09-01,2020-09-01,MinVar,0.14297989252538065,0.21195335950832467,0.8320259583905389,0.19434665366849965,0.1286641675727742,0.5195864740620836
553,2015-09-01,2020-09-01,MaxSharpe,0.14162614637087864,0.20391303334262476,0.8356844879463807,0.16984409973166972,0.12911440820838926,0.5865740789834573
554,2015-11-25,2020-11-25,SVR-CPO,0.15201010695777994,0.19961920829189186,0.9428670435508186,0.18013542986305256,0.1419969252436144,0.6107077715994838
554,2015-11-25,2020-11-25,XGBoost-CPO,0.1422107697544198,0.2157944840955387,0.8186841027837488,0.19305468728578,0.12701611913838207,0.5190797030795589
554,2015-11-25,2020-11-25,EqualWeight,0.14414594844876338,0.19739652348428094,0.8718783971713191,0.17686479868179958,0.13353040015628626,0.5775369050827116
554,2015-11-25,2020-11-25,MinVar,0.10949735857209167,0.18300951433330348,0.5942985036330299,0.16234384497908833,0.09773445646615264,0.4157678942542359
554,2015-11-25,2020-11-25,MaxSharpe,0.10933840649448996,0.18553727810938075,0.5896585697295693,0.15985588799432035,0.09709502007828141,0.4212444554865723
555,2013-12-19,2018-12-19,SVR-CPO,0.1126188982498035,0.1452745752400389,0.6709109873746697,0.11134057140087551,0.10814545083326221,0.6342602463889294
555,2013-12-19,2018-12-19,XGBoost-CPO,0.15228553163032682,0.1432090839059662,1.042829872500751,0.11277514032217231,0.15359916985029276,0.977924135720574
555,2013-12-19,2018-12-19,EqualWeight,0.12788302553046393,0.13990206252076556,0.811137986809807,0.11114710685314148,0.12615293026273355,0.7726969055878444
555,2013-12-19,2018-12-19,MinVar,0.12628102230449775,0.11211713065733317,0.8286714988745685,0.08645882511722217,0.12832527617859246,0.9748110986961513
555,2013-12-19,2018-12-19,MaxSharpe,0.22061971986049778,0.180440227498939,1.7944527914956483,0.13889777873947617,0.22820702204703558,1.2859796713921978
556,2019-10-31,2024-10-31,SVR-CPO,0.16680093809253313,0.20071335556719513,1.0919135875342003,0.15256537908461645,0.15899731789584726,0.8180161111343321
556,2019-10-31,2024-10-31,XGBoost-CPO,0.19567605634824914,0.20774775194897663,1.401332158617743,0.16581079778158778,0.19140443267640816,0.9268157345860975
556,2019-10-31,2024-10-31,EqualWeight,0.1677693273664347,0.19863002244418934,1.1062674636452878,0.15789466737737717,0.1605828342109985,0.7965394237529182
556,2019-10-31,2024-10-31,MinVar,0.14726770112400053,0.18599439354450498,0.9231717135550626,0.15140701645816662,0.1396730908355026,0.695263030647498
556,2019-10-31,2024-10-31,MaxSharpe,0.20009530129606828,0.21263363458274875,1.4424081421550987,0.16239350623019594,0.19545107595769373,0.9735321624989433
557,2011-12-29,2016-12-29,SVR-CPO,0.23569497804892942,0.16916629436762515,2.0449363667169957,0.11573415277542623,0.24932646980866302,1.6736198728199145
557,2011-12-29,2016-12-29,XGBoost-CPO,0.20079020698833297,0.16611232646308197,1.5612287913424732,0.11786485565261746,0.20685790847318608,1.3472226823603348
557,2011-12-29,2016-12-29,EqualWeight,0.21619443202646185,0.15865086999976213,1.784429167017072,0.11252553404045562,0.22718692999783396,1.548043593055375
557,2011-12-29,2016-12-29,MinVar,0.19579290392918325,0.13484607749868321,1.5576960794218606,0.09298730947172978,0.20652493668915395,1.6539128274911503
557,2011-12-29,2016-12-29,MaxSharpe,0.16584982379499533,0.16601643945668257,1.148465664617881,0.1209706738144299,0.16519447092809547,1.0238003963256588
558,2016-09-11,2021-09-11,SVR-CPO,0.20670571739368857,0.21263079017236372,1.5248932961568014,0.1839846166432088,0.20353748208598343,0.8952146130406828
558,2016-09-11,2021-09-11,XGBoost-CPO,0.24122603040067508,0.22281566125831231,1.9690863631174125,0.19363943826193644,0.24318999844044753,1.0288504872193527
558,2016-09-11,2021-09-11,EqualWeight,0.21553247517562923,0.2132827360983283,1.6370471579839716,0.18576663806966495,0.21404591060502942,0.93414230336963
558,2016-09-11,2021-09-11,MinVar,0.17240870714230555,0.17818199337022383,1.1989044708860495,0.15028561612130584,0.17071354427046548,0.8677391124180754
558,2016-09-11,2021-09-11,MaxSharpe,0.234002625523917,0.2086338869407989,1.908418325268896,0.17340410173372348,0.23806677928355535,1.1072553855660987
559,2012-06-19,2017-06-19,SVR-CPO,0.2235904043458892,0.14163681196782898,1.9249312614449057,0.10254775481072781,0.23946964761628475,1.7707886894359632
559,2012-06-19,2017-06-19,XGBoost-CPO,0.17463333887709157,0.14785820392517357,1.276853016332967,0.10424407271305418,0.17889950056489856,1.2723345838778062
559,2012-06-19,2017-06-19,EqualWeight,0.19802872614388042,0.1417861736393681,1.5721129313164104,0.1031455592265461,0.20800641684226862,1.512704253230943
559,2012-06-19,2017-06-19,MinVar,0.13424252490855448,0.11025005184215338,0.904509882710322,0.07470163411369898,0.13753379300463986,1.2348126785038935
559,2012-06-19,2017-06-19,MaxSharpe,0.1297724596845866,0.1542826586612437,0.808336109145581,0.1101152546733661,0.12580422913219502,0.7970962783035398
560,2015-07-06,2020-07-06,SVR-CPO,0.18257844590537844,0.21939239454821974,1.2197245225689861,0.17587607924041102,0.17282005635020714,0.7993039560156271
560,2015-07-06,2020-07-06,XGBoost-CPO,0.1947238285083264,0.20689508142756685,1.3913667743038824,0.16791026460025107,0.19041434217082887,0.9095562375053158
560,2015-07-06,2020-07-06,EqualWeight,0.17949825577567494,0.21476918626901154,1.1970488407676023,0.1727555847269569,0.17041499347575884,0.7959120742347822
560,2015-07-06,2020-07-06,MinVar,0.13100227661441968,0.1900964317623538,0.7647642306822284,0.16014454061717062,0.12025550078652159,0.5557621650505199
560,2015-07-06,2020-07-06,MaxSharpe,0.11452651699380738,0.2047706361040953,0.6001493166894063,0.17477230553999357,0.09853864691319192,0.4149771714100949
561,2011-12-11,2016-12-11,SVR-CPO,0.19973205448936826,0.15582541697087587,1.5689946203766767,0.11073473111238753,0.20758857822183208,1.4244135774284035
561,2011-12-11,2016-12-11,XGBoost-CPO,0.1815336262609964,0.15785510999312885,1.3406897147027794,0.10931121656584708,0.18532773271308467,1.2764804074515435
561,2011-12-11,2016-12-11,EqualWeight,0.19903314243059805,0.15399753266174374,1.563715269227158,0.10669625164621033,0.20709204838154682,1.4717774992817716
561,2011-12-11,2016-12-11,MinVar,0.13891996980025306,0.10783478773615084,0.9534156306421546,0.07422568045721335,0.14323380245079842,1.3057471376920768
561,2011-12-11,2016-12-11,MaxSharpe,0.10586894752724528,0.1527910510249873,0.6061842446230084,0.10871941931698782,0.09936568277460833,0.5874658633065889
562,2015-06-26,2020-06-26,SVR-CPO,0.10297284246617455,0.22372396098274805,0.479875014185029,0.1893853867058475,0.0815112260566695,0.3219511469534726
562,2015-06-26,2020-06-26,XGBoost-CPO,0.07116169362146325,0.23573097946865573,0.2438105494461087,0.19582056285826588,0.044583274300266096,0.14892048718382228
562,2015-06-26,2020-06-26,EqualWeight,0.11595847821343755,0.21793821618945053,0.5899084591370094,0.18459862536241317,0.09712949573943441,0.4006447939048224
562,2015-06-26,2020-06-26,MinVar,0.12613764787875678,0.1984327028016981,0.7091602914970165,0.17014542158913085,0.11310836630838894,0.4945043310182824
562,2015-06-26,2020-06-26,MaxSharpe,0.14364504528947644,0.22114020017400068,0.8213748439851245,0.18051191189642646,0.1273492689510196,0.5630932841030347
563,2012-02-12,2017-02-12,SVR-CPO,0.24175945653949682,0.15905219716729763,2.1653688482864704,0.11245210164027807,0.25905232416170265,1.7763959376989271
563,2012-02-12,2017-02-12,XGBoost-CPO,0.21343261960992255,0.15838212138402172,1.746643509840581,0.11169905123585976,0.22383940556064874,1.5347723880656023
563,2012-02-12,2017-02-12,EqualWeight,0.22795647183012552,0.15492701582819002,1.9627298395916024,0.11109634567589728,0.24250940155675704,1.673830680017312
563,2012-02-12,2017-02-12,MinVar,0.17625790730672275,0.14135761853051787,1.307940395342738,0.09810850576002916,0.18199352186720286,1.3684634809861855
563,2012-02-12,2017-02-12,MaxSharpe,0.19592705933918333,0.17480293631861427,1.4807570998640065,0.12328817240324208,0.19918020931388258,1.248514406035072
564,2013-04-28,2018-04-28,SVR-CPO,0.15401346521217865,0.12699575064452073,1.086119808360853,0.09156813994901898,0.1584481320189588,1.2232799014432607
564,2013-04-28,2018-04-28,XGBoost-CPO,0.15442908143954187,0.13090772604452136,1.0851647044412722,0.0963122831576214,0.15834202185835666,1.167338970207406
564,2013-04-28,2018-04-28,EqualWeight,0.176780211859388,0.1210966545544895,1.348176419184159,0.0909120820171359,0.18619556499244028,1.4825335518548948
564,2013-04-28,2018-04-28,MinVar,0.11611856267282435,0.11743705702452098,0.7337960109856887,0.08186927406595143,0.11636482533648329,0.9053282018003074
564,2013-04-28,2018-04-28,MaxSharpe,0.22346930695357128,0.16265398325111494,1.8833574640260684,0.1246408256485496,0.23592549345408909,1.4559379401518187
565,2015-10-12,2020-10-12,SVR-CPO,0.24780614525070763,0.23218144936064097,2.038187262058844,0.2000773462313197,0.24877237894712434,1.0286329218539543
565,2015-10-12,2020-10-12,XGBoost-CPO,0.23270369417500497,0.2084985639574601,1.8900102298048411,0.1858555303137095,0.23635171423905588,1.0260856583234954
565,2015-10-12,2020-10-12,EqualWeight,0.20680822222196163,0.20859050117811578,1.5365738183849085,0.1883582558804846,0.2045263684864096,0.8749721186977557
565,2015-10-12,2020-10-12,MinVar,0.19142484126512843,0.17873259647631132,1.417774558799381,0.15926280840582413,0.19303087066196922,0.938228094561618
565,2015-10-12,2020-10-12,MaxSharpe,0.26955829223902733,0.20892649139493003,2.481253813026607,0.1677048290432336,0.28322455130299606,1.356897672757913
566,2013-07-10,2018-07-10,SVR-CPO,0.20291782717955725,0.1570420715888627,1.6097137931613843,0.12206232550147347,0.2115183136596699,1.3183250975962664
566,2013-07-10,2018-07-10,XGBoost-CPO,0.15027511514579525,0.1472360749017862,1.0174386693892439,0.11358781180062213,0.15071669572448054,0.9532282859348313
566,2013-07-10,2018-07-10,EqualWeight,0.19203469789330205,0.14853048764652602,1.486931074071257,0.11499855151434445,0.1998959402549001,1.3046659798544273
566,2013-07-10,2018-07-10,MinVar,0.1625267958383653,0.11370866243897783,1.1937661741158125,0.0829503756327934,0.17016582349094778,1.4529987949893806
566,2013-07-10,2018-07-10,MaxSharpe,0.2146543998935131,0.15248722697434847,1.778661847069034,0.10818333924112106,0.2268156086021238,1.5959426017410843
567,2017-11-25,2022-11-25,SVR-CPO,0.186519305085633,0.23326072434825232,1.2302520772635814,0.17845512102595384,0.17403306728534718,0.8098355724104698
567,2017-11-25,2022-11-25,XGBoost-CPO,0.1396385112919482,0.26271568503139203,0.6966404581102987,0.20923434969343013,0.11153783626849645,0.4666466640635632
567,2017-11-25,2022-11-25,EqualWeight,0.17218814064813806,0.2247213484233435,1.0944225863753427,0.18191321732999124,0.15936892064910357,0.7156607010692152
567,2017-11-25,2022-11-25,MinVar,0.17352635889238827,0.18478768693757172,1.1979908528510852,0.1484920978538848,0.17061623133280546,0.885746519803426
567,2017-11-25,2022-11-25,MaxSharpe,0.14603337655309445,0.1882476401170381,0.9083467714727316,0.13423830804097717,0.13799182946784927,0.7749902250059464
568,2016-05-27,2021-05-27,SVR-CPO,0.2503408412430078,0.21670719768756339,2.1286083234308157,0.18553698722154408,0.2562723553817077,1.122907320868773
568,2016-05-27,2021-05-27,XGBoost-CPO,0.30283427454144,0.2049370449537517,3.1256198833372597,0.16842167913800069,0.3277450646404241,1.5486977441171257
568,2016-05-27,2021-05-27,EqualWeight,0.2567342423976789,0.207145923547607,2.2633642448739955,0.18276841730292157,0.2669141171664966,1.1748979696080475
568,2016-05-27,2021-05-27,MinVar,0.1686585839379727,0.1725676180052397,1.1669021979429228,0.14556600901232064,0.1672854121064704,0.8701109881170979
568,2016-05-27,2021-05-27,MaxSharpe,0.2574882653985649,0.23497464168455814,2.176340198505781,0.19665295641425998,0.26008298145818265,1.0957794346331988
569,2016-11-12,2021-11-12,SVR-CPO,0.2605378307241305,0.2278025226075049,2.256701252037369,0.18974665319206213,0.26639627741026084,1.1517348372038259
569,2016-11-12,2021-11-12,XGBoost-CPO,0.16824800744323254,0.23663943246593225,1.0238583490095103,0.20209504140271728,0.15144820327696595,0.6246962150429836
569,2016-11-12,2021-11-12,EqualWeight,0.18032373382465236,0.2238440139537012,1.183056908872071,0.19624545872004998,0.16902095430420605,0.7048506229230777
569,2016-11-12,2021-11-12,MinVar,0.14023031944516978,0.205277472101473,0.8199298119460356,0.18700001480599948,0.12724430200861003,0.525295784318934
569,2016-11-12,2021-11-12,MaxSharpe,0.24193885781743707,0.22556661977275408,1.9721495852506155,0.1890935378406144,0.24344644889575973,1.0573542602284174
570,2012-02-21,2017-02-21,SVR-CPO,0.1567551450917188,0.13015877396276798,1.1083742691050205,0.09009828961974424,0.16081482194646668,1.2736661880712465
570,2012-02-21,2017-02-21,XGBoost-CPO,0.1571635617729444,0.13697900464485255,1.1030179417482042,0.09513440272312246,0.16022465368377858,1.210535394941349
570,2012-02-21,2017-02-21,EqualWeight,0.16442205986195463,0.12857630700659736,1.193489783782216,0.08838131197666353,0.17003570608452723,1.3851577570412092
570,2012-02-21,2017-02-21,MinVar,0.10832431073456986,0.1069847362454984,0.6755731408588406,0.07465598564887206,0.1087005776353116,0.8883991036768517
570,2012-02-21,2017-02-21,MaxSharpe,0.18844661225373363,0.16124423608599248,1.4172653110065654,0.10343852892508663,0.19298063023666456,1.4157839808394295
571,2015-01-03,2020-01-03,SVR-CPO,0.12417010888852331,0.16296530813766608,0.7474757534556673,0.12300075625274977,0.11812116790670357,0.6680455583514864
571,2015-01-03,2020-01-03,XGBoost-CPO,0.0869895393931405,0.17122349846243234,0.43911644068071154,0.12783656142745048,0.0755324447760457,0.3519301433860364
571,2015-01-03,2020-01-03,EqualWeight,0.11534831492634029,0.1585128408969846,0.6776081193425894,0.12043089942076976,0.10903245697179953,0.6090489673258264
571,2015-01-03,2020-01-03,MinVar,0.14520992475486025,0.13421752727144326,0.985040990635996,0.09814499123593334,0.14699638584897512,1.051606642938621
571,2015-01-03,2020-01-03,MaxSharpe,0.0929649799245525,0.1919752504119188,0.4546885371647096,0.15051439662724173,0.07785033325946067,0.33860534983088986
572,2019-07-18,2024-07-18,SVR-CPO,0.19276341354529083,0.24102256065734137,1.276967687007037,0.1946150137135036,0.17880517527300843,0.774675142829589
572,2019-07-18,2024-07-18,XGBoost-CPO,0.16742555933633202,0.24147805241876485,1.0040275283139972,0.1907226228828701,0.1490950392058057,0.6576333601146024
572,2019-07-18,2024-07-18,EqualWeight,0.18422685456275786,0.2324845836642173,1.203180468792517,0.1899129084262927,0.1710672873705834,0.7489056733495169
572,2019-07-18,2024-07-18,MinVar,0.11381756365035801,0.18989373090912617,0.6185575598383828,0.15808723551016335,0.1010535966918793,0.45429071751805605
572,2019-07-18,2024-07-18,MaxSharpe,0.17840095765308542,0.25789532048074576,1.0723180645346013,0.21052574543336275,0.15681870140423082,0.6479063041544252
573,2014-03-16,2019-03-16,SVR-CPO,0.16682799036485602,0.15845548665944775,1.1740447457802303,0.11676232784565356,0.1680540265144883,1.069077609773799
573,2014-03-16,2019-03-16,XGBoost-CPO,0.13115522699962964,0.15940867331508216,0.8153754136266058,0.11586785317205849,0.1266794703594769,0.7694561050271483
573,2014-03-16,2019-03-16,EqualWeight,0.15306290394310287,0.151835369601171,1.0390271744035657,0.11203603747746879,0.15316930925400318,0.991314102530968
573,2014-03-16,2019-03-16,MinVar,0.15978790958131264,0.12556628662556754,1.1483116853910018,0.09297819386251506,0.16527532892455699,1.2668337024860172
573,2014-03-16,2019-03-16,MaxSharpe,0.15459547863198708,0.1414819342136834,1.0706875074702147,0.10099417493126743,0.15672885304486384,1.1148710181415415
574,2011-03-29,2016-03-29,SVR-CPO,0.1925636219964106,0.1816028667149085,1.4227203954757823,0.13153234722590867,0.19351836796840005,1.1446889314444868
574,2011-03-29,2016-03-29,XGBoost-CPO,0.1839608539500541,0.18236632272425116,1.3183841879194524,0.13675261530402621,0.18306089351128985,1.0380851118236314
574,2011-03-29,2016-03-29,EqualWeight,0.15209180735194533,0.17539195106428881,0.9878668063055436,0.13062073407090694,0.14723650623627305,0.8428356197430527
574,2011-03-29,2016-03-29,MinVar,0.14218966259019714,0.13341355141429315,0.9541443648717098,0.09699069647578583,0.1433190528539643,1.0329821955161436
574,2011-03-29,2016-03-29,MaxSharpe,0.24310622446744534,0.20992100894002375,2.0391082150779565,0.14610552270122745,0.2488480457251192,1.3764450566231459
575,2013-01-08,2018-01-08,SVR-CPO,0.23153295298931983,0.1429042080012243,2.0466572991141576,0.10318006726912021,0.2496200054862352,1.8369144157947583
575,2013-01-08,2018-01-08,XGBoost-CPO,0.19546897327500026,0.14329987781003728,1.5403190101681656,0.10288067379704097,0.2050046932331473,1.4917181975086782
575,2013-01-08,2018-01-08,EqualWeight,0.2092834059480637,0.13524243345103373,1.7384858722757346,0.10119210830058822,0.22324677930862302,1.6531269953498071
575,2013-01-08,2018-01-08,MinVar,0.17209136648613302,0.11338383680237345,1.3024598026645822,0.07984959265911822,0.18153972828538056,1.6292051362303044
575,2013-01-08,2018-01-08,MaxSharpe,0.15254275498193956,0.15399060830889272,1.0302536565591716,0.11174565610711516,0.15217509035769172,0.9892353656770106
576,2017-02-06,2022-02-06,SVR-CPO,0.21340894463245552,0.20126063282486478,1.643665606809694,0.16841048922641275,0.2146547844750537,1.017804445672096
576,2017-02-06,2022-02-06,XGBoost-CPO,0.22822673847031263,0.2271909633126551,1.7689756290545602,0.18989587395984556,0.22595897781398588,0.9806781716051988
576,2017-02-06,2022-02-06,EqualWeight,0.20730117640274476,0.206832356705218,1.5483988984013592,0.17862903367732652,0.20577036647230207,0.925388068220438
576,2017-02-06,2022-02-06,MinVar,0.2060995874928476,0.18879037892846032,1.5792982361128751,0.16297907274537768,0.20868067952668312,1.0068752062985442
576,2017-02-06,2022-02-06,MaxSharpe,0.22285223717881625,0.2117242751924861,1.7424555255713918,0.16792035725147375,0.22360126110842105,1.077011984365755
577,2018-12-16,2023-12-16,SVR-CPO,0.15886411955069785,0.23123226428616506,0.9435468120635413,0.18084944401939196,0.14215988682114244,0.6461956252304919
577,2018-12-16,2023-12-16,XGBoost-CPO,0.1787813191225747,0.2622090081304287,1.0667977379078923,0.20634488760282937,0.15629388546119927,0.6628771893096282
577,2018-12-16,2023-12-16,EqualWeight,0.16226963122300372,0.22804029065213596,0.984400613972225,0.180368242265457,0.14692236167570716,0.6668004839011341
577,2018-12-16,2023-12-16,MinVar,0.15085971022951755,0.1896023086549268,0.9512449128828591,0.1557633192482862,0.14306336565934918,0.6988789835429452
577,2018-12-16,2023-12-16,MaxSharpe,0.17344838670781482,0.22637164323127884,1.104167222518368,0.1728007803063141,0.16044589583786983,0.7606932473036507
578,2014-05-13,2019-05-13,SVR-CPO,0.1682902103711248,0.16777351440118088,1.1721518533034607,0.1253469750768013,0.16785052804429634,1.0075249944703137
578,2014-05-13,2019-05-13,XGBoost-CPO,0.1591661084594618,0.1566856517596629,1.0935435039586272,0.11556838431308639,0.15927156765570682,1.0138249241422896
578,2014-05-13,2019-05-13,EqualWeight,0.1782087619738039,0.1486792416935484,1.3181083814638295,0.1109387529348625,0.18314165703552532,1.2277834243709107
578,2014-05-13,2019-05-13,MinVar,0.1270635700357782,0.11739763745879864,0.8303887859508503,0.0855782468882758,0.1285371454163442,0.9939858916113399
578,2014-05-13,2019-05-13,MaxSharpe,0.20215852429090592,0.1580234793964786,1.596215152081561,0.11143723934907142,0.210262234569367,1.4372082907511516
579,2015-05-31,2020-05-31,SVR-CPO,0.13911218776889406,0.22123897916876828,0.7802621597584978,0.190293217384718,0.12221540726079749,0.510329212483497
579,2015-05-31,2020-05-31,XGBoost-CPO,0.11718291977466067,0.2263969592597982,0.5852498487225599,0.19170521960011583,0.09648606248305058,0.392179826566471
579,2015-05-31,2020-05-31,EqualWeight,0.14757343654000252,0.21790124230765043,0.8643577407664311,0.19235226424564394,0.13261846888690587,0.5488546597256567
579,2015-05-31,2020-05-31,MinVar,0.1543274526654626,0.20090471574058463,0.9643869519035158,0.17552522964983866,0.14451459092351704,0.6399504668904209
579,2015-05-31,2020-05-31,MaxSharpe,0.15093889609886318,0.2388273982732427,0.8508125784598417,0.20027027183338736,0.13096857425720732,0.5439593959781195
580,2016-08-07,2021-08-07,SVR-CPO,0.2025419457494409,0.21633736104149304,1.462517875485696,0.1876177531750489,0.19753053278526167,0.8556863251616383
580,2016-08-07,2021-08-07,XGBoost-CPO,0.22887211986831535,0.19965158677714515,1.8611455455739971,0.17306065449438654,0.23401514911978816,1.0798070792825807
580,2016-08-07,2021-08-07,EqualWeight,0.2017622073983675,0.20426821016539956,1.4833908122636599,0.18364539797382493,0.1995540772590012,0.8699494197025208
580,2016-08-07,2021-08-07,MinVar,0.1740278234641049,0.20301675544172892,1.162771824639396,0.18683589461594882,0.16684001450644947,0.7066512767019161
580,2016-08-07,2021-08-07,MaxSharpe,0.21075795915662704,0.2012745798051398,1.608188965119091,0.16274783320594882,0.21137668571721036,1.0369290689300465
581,2019-07-09,2024-07-09,SVR-CPO,0.10323858054406007,0.24904459000347318,0.43651005088553685,0.197215496085164,0.07509989259132643,0.31051606876578947
581,2019-07-09,2024-07-09,XGBoost-CPO,0.14074820027529847,0.23482732490610847,0.7652639651849895,0.1850227115021442,0.12031891289780128,0.5337085348798063
581,2019-07-09,2024-07-09,EqualWeight,0.12385932711893965,0.23266024164605695,0.6252642530476282,0.19231392779298082,0.10196418427591536,0.4256546993676835
581,2019-07-09,2024-07-09,MinVar,0.08915958836696346,0.1979114006153152,0.4180360092428883,0.16512483217222135,0.07232146150755203,0.28559961422263314
581,2019-07-09,2024-07-09,MaxSharpe,0.1246085991895244,0.23148127720397577,0.6329121842728398,0.19479475922848016,0.10299890498709785,0.4240801935160406
582,2015-07-17,2020-07-17,SVR-CPO,0.12539085280634954,0.1997099851697854,0.6987577842124038,0.18217621819166221,0.11175066463386596,0.4577482924726019
582,2015-07-17,2020-07-17,XGBoost-CPO,0.13960983451572373,0.19677135568365886,0.8313235962704457,0.1702750645860239,0.12857764837383256,0.5732479664772683
582,2015-07-17,2020-07-17,EqualWeight,0.14516554093177406,0.18403322074062187,0.9063806360273423,0.1625519392814891,0.1376768420090484,0.6346620125714011
582,2015-07-17,2020-07-17,MinVar,0.12984699194984245,0.17171673921943467,0.7848226004240366,0.14624300377391694,0.12278953186022368,0.6006919283855022
582,2015-07-17,2020-07-17,MaxSharpe,0.11982210874926354,0.19215141154085424,0.6652441670789582,0.16113430379978663,0.1073308526762724,0.48296425350842387
583,2019-08-06,2024-08-06,SVR-CPO,0.1658141225270981,0.22887998729456882,1.0174045825412459,0.18282559898081668,0.150624392476159,0.6772253077102705
583,2019-08-06,2024-08-06,XGBoost-CPO,0.17230161811909267,0.2276067079675305,1.0874362802806967,0.1777173798966316,0.15850097772035765,0.733195696419123
583,2019-08-06,2024-08-06,EqualWeight,0.17818550240374817,0.22351283994965016,1.1602371118896873,0.17841832545284558,0.166467979047906,0.7632932438867711
583,2019-08-06,2024-08-06,MinVar,0.13108208064462512,0.2111963035051406,0.7279221698274998,0.16979996604778638,0.1155404797439481,0.5246295551057706
583,2019-08-06,2024-08-06,MaxSharpe,0.22098823762267902,0.25974898753479153,1.5643653210345603,0.1979326858874472,0.20715323073783565,0.9042884292716525
584,2015-07-14,2020-07-14,SVR-CPO,0.14002011389986616,0.2407565455561558,0.7475632982751006,0.20880942860829033,0.11806403811265742,0.4694237925613215
584,2015-07-14,2020-07-14,XGBoost-CPO,0.13971740908590707,0.2515364278575151,0.7210695306278452,0.22239907026192057,0.11465462849517127,0.4393786762274894
584,2015-07-14,2020-07-14,EqualWeight,0.14568759538745407,0.2329342586867178,0.8143916714209565,0.20826375708472347,0.12648384136740654,0.49786672841627966
584,2015-07-14,2020-07-14,MinVar,0.13703773179565873,0.18683004335417983,0.8256205693689693,0.15885397793931424,0.12787414665004726,0.5982710224100605
584,2015-07-14,2020-07-14,MaxSharpe,0.16714530024898297,0.24556205658701943,0.9903420457278957,0.21176906062301076,0.14752194854379796,0.5909517654789309
585,2016-08-22,2021-08-22,SVR-CPO,0.21922547553906802,0.2210490210460245,1.6610959611170513,0.18663313027270717,0.21625250087694226,0.9495927935201389
585,2016-08-22,2021-08-22,XGBoost-CPO,0.18401531750533115,0.22917226941653235,1.2092894763383133,0.19090687869420814,0.1718174235935137,0.7438983785011184
585,2016-08-22,2021-08-22,EqualWeight,0.19950918886220206,0.21052910221624735,1.438278228275336,0.18079219061593965,0.1951633072155612,0.8712167728350716
585,2016-08-22,2021-08-22,MinVar,0.16860835298852528,0.1932869605547446,1.125381781456701,0.16143336383806348,0.16277679633591546,0.7842762485921326
585,2016-08-22,2021-08-22,MaxSharpe,0.20642453492039856,0.20861202050886013,1.5297407366704352,0.17123562770718972,0.20399931542853,0.9602238571610924
586,2011-03-11,2016-03-11,SVR-CPO,0.18446569621781866,0.18943776138751645,1.3110608610452754,0.13609971992436165,0.18231284238521295,1.0467743526363973
586,2011-03-11,2016-03-11,XGBoost-CPO,0.15819767516078062,0.16893902376009182,1.0624707692192432,0.12797357280306007,0.15571765743419985,0.9079818013645559
586,2011-03-11,2016-03-11,EqualWeight,0.18277860108462174,0.1745144878858411,1.3226098903422447,0.13176389126604104,0.18349167382120513,1.0684156314143707
586,2011-03-11,2016-03-11,MinVar,0.14294447547763844,0.13207481650981143,0.9644741329807494,0.09600280345967115,0.14452474546903749,1.0514742469999139
586,2011-03-11,2016-03-11,MaxSharpe,0.21254675370927648,0.18737219290270357,1.6669053401978622,0.13223058227675275,0.21665247577888036,1.289767849258424
587,2017-11-02,2022-11-02,SVR-CPO,0.1407842393825184,0.2513648329321244,0.7307299603825035,0.20135640761556722,0.11596965501104006,0.490593969927785
587,2017-11-02,2022-11-02,XGBoost-CPO,0.14267730135372486,0.25872062627322695,0.7309225275385935,0.2038235505392881,0.11599449065441148,0.49394341864493596
587,2017-11-02,2022-11-02,EqualWeight,0.13590679869329506,0.2559367225450933,0.6785792246723639,0.20618449286973276,0.10916084040758212,0.45545034636831444
587,2017-11-02,2022-11-02,MinVar,0.11667477899951709,0.2119362345455661,0.606231471383303,0.17364162589072502,0.09942918572710102,0.43005113904261016
587,2017-11-02,2022-11-02,MaxSharpe,0.18287161207699734,0.22345065482107715,1.2118046916092724,0.17539140912621667,0.17208415506676733,0.8031842196764728
588,2010-08-09,2015-08-09,SVR-CPO,0.17178405844242958,0.19610286208737882,1.1539987750637106,0.14388100733184891,0.16589171301186467,0.9020235599483539
